,Unnamed: 0,prod,WorldExport,EUExport,EUTopExporter,EUWorldMarketShare,hhi,euhhi,POPIS,description
0,0,10121,1553094744.0,875600650.0,IRL,0.5637780009124801,0.1953465517596476,0.3934560795286141,"Plemenní čistokrevní koně, živí","Horses: live, pure-bred breeding animals"
1,1,10129,2159509655.0,905709379.0,DEU,0.4194051074988132,0.1494109309299278,0.1900306216690115,"Koně ostatní, živí","Horses: live, other than pure-bred breeding animals"
2,2,10130,1063355.0,552677.0,IRL,0.5197483436857869,0.0899103057137164,0.1368026297079224,"Osli, živí",Asses: live
3,3,10190,17406353.0,3038011.0,FRA,0.174534608139913,0.4089647106901575,0.2136137251440303,Koně ostatní,Mules and hinnies: live
4,4,10221,1068129788.0,741787875.0,DEU,0.6944735399514951,0.0623970566836317,0.0972211976912404,"Plemenný čistokrevný skot, živý","Cattle: live, pure-bred breeding animals"
5,5,10229,9048030690.0,4163319684.000001,FRA,0.4601354511983867,0.0955535188699545,0.2317793449667142,"Skot ostatní, živý","Cattle: live, other than pure-bred breeding animals"
6,6,10231,18538511.0,631383.0,NLD,0.0340579132811691,0.6194544964626779,0.1931879440789903,"Plemenní čistokrevní buvoli, živí","Buffalo: live, pure-bred breeding animals"
7,7,10239,99882887.0,1989890.0,FRA,0.0199222315230035,0.6747691700436501,0.275950159706806,"Buvoli ostatní, živí","Buffalo: live, other than pure-bred breeding animals"
8,8,10290,293314411.0,74507994.0,FRA,0.2540209113694042,0.1043151432418051,0.3316887441944502,Dobytek hovězí ostatní živý,"Bovine animals: live, other than cattle and buffalo"
9,9,10310,185634202.0,134092625.0,DNK,0.7223487027460597,0.1509476142197957,0.2457991782623321,Dobytek vepřový plemenný čistokrevný živý,"Swine: live, pure-bred breeding animals"
10,10,10391,2588242058.0,2405554519.0,DNK,0.9294163625711394,0.3900952603864967,0.4460664634167496,"Dobytek vepřový ostatní živý,do 50kg","Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
11,11,10392,2204944688.0,1404967361.0,NLD,0.6371893901222433,0.0984109429686867,0.1069727848596317,"Dobytek vepřový ostatní živý,nad 50kg","Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
12,12,10410,2342997180.0,764449293.0,ROU,0.3262698305936501,0.1367221988191958,0.2668269570302944,Ovce živé,Sheep: live
13,13,10420,541545544.0,8607918.0,ESP,0.0158950952424418,0.2984263662463747,0.1369130447425929,Kozy živé,Goats: live
14,14,10511,1817455897.0,952549971.0,NLD,0.5241117391471976,0.0799715564833715,0.1205733978191706,"Kohouti,slepice domácí živí,do 185g","Poultry: live, fowls of the species Gallus domesticus, weighing not more than 185g"
15,15,10512,180609672.0,109882462.0,FRA,0.6083974395346889,0.1552026876589084,0.2912829066999394,Krocani a krůty,"Poultry: live, turkeys, weighing not more than 185g"
16,16,10513,39812123.0,34383517.0,FRA,0.8636443979639066,0.1758177576525507,0.2262632695306173,"Kachny, živé, o hmotnosti <= 185<br>g","Poultry: live, ducks, weighing not more than 185g"
17,17,10514,5259445.0,4797795.0,POL,0.912224578829135,0.4481897814174387,0.5341220041037036,"Husy, živé, o hmotnosti <= 185<br>g","Poultry: live, geese, weighing not more than 185g"
18,18,10515,2608720.0,2152728.0,FRA,0.8252046980894845,0.6064122051464527,0.8690830347753019,"Perličky, živé, o hmotnosti <= 185<br>g","Poultry: live, guinea fowls, weighing not more than 185g"
19,19,10594,1457468651.0,1222159931.0,DEU,0.8385497212317056,0.1578209009299877,0.2079763129270851,"Kohouti,slepice domácí živí,nad 185g","Poultry: live, fowls of the species Gallus domesticus, weighing more than 185g"
20,20,10599,311174177.0,249371161.0,POL,0.8013877096234756,0.1155191372001622,0.1495522586748666,"Kachny,husy,krocani,perličky ap domácí živí","Poultry: live, ducks, geese, turkeys and guinea fowls, weighing more than 185g"
21,21,10611,353724003.0,39752047.0,FRA,0.1123815366298452,0.2483580572757882,0.4925488706962379,Primáti,"Mammals: live, primates"
22,22,10612,7433612.0,193044.0,DEU,0.0259690712940088,0.2620642648110042,0.6131274029684912,"Velryby,delfíni,sviňuchy,kapustňáci,dugungové,tuleni,lvouni,mroži,živí","Mammals: live, whales, dolphins and porpoises (mammals of the order Cetacea): manatees and dugongs (mammals of the order Sirenia): seals, sea lions and walruses (mammals of the suborder Pinnipedia)"
23,23,10613,303117760.0,679437.0,CZE,0.0022414951865571,0.253976167216136,0.1761508569350715,"Velbloudi a jiní velbloudovití, živí","Mammals: live, camels and other camelids (Camelidae)"
24,24,10614,38623954.0,30303206.0,NLD,0.7845702695275579,0.1593349640936004,0.2187778254810569,"Králíci a zajíci, živí","Mammals: live, rabbits and hares"
25,25,10619,298292114.0,139865530.0,FRA,0.468887789638314,0.1098815931348697,0.1738933832556617,Domácí králíci,"Mammals: live, other than primates, whales, dolphins, porpoises (mammals of the order Cetacea): manatees, dugongs (mammals of the order Sirenia): seals, sea lions, walruses (mammals of the suborder Pinnipedia), camels, other camelids, rabbits and hares"
26,26,10620,67227119.0,17226680.0,DEU,0.2562459950128162,0.0638066939524997,0.2498529533641127,Plazi (včetně hadů a želv),Reptiles: live (including snakes and turtles)
27,27,10631,16376354.0,12385295.0,DEU,0.7562913576489614,0.1276148254318873,0.2072814422504439,Dravci,"Birds: live, birds of prey"
28,28,10632,21350261.0,9757741.0,CZE,0.4570314620509791,0.1221930131324487,0.1573279849877869,"Papouškovití (vč. papoušků, makaů apod)","Birds: live, Psittaciformes"
29,29,10633,613984.0,131013.0,BEL,0.2133817819356856,0.136530526755822,0.2998365508440911,"Pštrosi, emuové, živí","Birds: live, ostriches: emus (Dromaius novaehollandiae)"
30,30,10639,44129816.0,19969574.0,BEL,0.4525188593580358,0.0634999417949629,0.2022144405349299,Holubi a ostatní ptáci j.n.,"Birds: live, other than birds of prey, Psittaciformes, ostriches and emus (Dromaius novaehollandiae)"
31,31,10641,84801299.0,40064712.0,SVK,0.4724539891776894,0.1274362709715591,0.2280977497190601,"Včely, živé","Insects: live, bees"
32,32,10649,238977943.0,140836501.0,NLD,0.5893284511198592,0.095153335773176,0.2157823652293296,"Hmyz ostatní, živý","Insects: live, other than bees"
33,33,10690,257400667.0,145304619.0,NLD,0.5645075465169638,0.1217903813014862,0.2860062934794797,Ostatní živá zvířata j.n.,"Animals: live, n.e.c. in chapter 01, other than mammals, reptiles, birds and insects"
34,34,20110,2642038435.0,2181846671.0,ESP,0.8258194287018387,0.0887990201013213,0.1144966541887296,"Maso hovězí,čerstvé,chlazené,v celku,půlené","Meat: of bovine animals, carcasses and half-carcasses, fresh or chilled"
35,35,20120,5821890427.0,4023541847.0,POL,0.6911057323133643,0.07700722750319,0.1229198332813175,"Maso hovězí ost,čerstvé,chlazené,nevykostěné","Meat: of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled"
36,36,20130,21521773611.0,6444642780.0,IRL,0.2994475686105199,0.0893070373528114,0.1735219714627407,"Maso hovězí,čerstvé,chlazené,vykostěné","Meat: of bovine animals, boneless cuts, fresh or chilled"
37,37,20210,117837024.0,31446010.0,POL,0.2668601847921753,0.0767600983029069,0.0945303535450379,"Maso hovězí zmrazené,v celku,půlené","Meat: of bovine animals, carcasses and half-carcasses, frozen"
38,38,20220,2730028161.0,257065489.0,NLD,0.0941622114644552,0.1367553172755358,0.1364296158759505,"Maso hovězí ostatní zmrazené,nevykostěné","Meat: of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen"
39,39,20230,30633307703.0,2625218315.0,IRL,0.0856981668598231,0.1335950743982698,0.1243403466702553,"Maso hovězí zmrazené,vykostěné","Meat: of bovine animals, boneless cuts, frozen"
40,40,20311,2921541272.0,2719411228.0,BEL,0.9308139008895028,0.1838495509486192,0.2104201819039962,"Maso vepřové čerstvé,chlazené,v celku,půlené","Meat: of swine, carcasses and half-carcasses, fresh or chilled"
41,41,20312,5335441733.0,3420978573.0,NLD,0.6411800079909148,0.1669376890205229,0.1899508618363507,"Šunky,plece vepř.čerstvé,chlazené,nevykostěné","Meat: of swine, hams, shoulders and cuts thereof, with bone in, fresh or chilled"
42,42,20319,11645631469.0,8486228073.0,ESP,0.7287048448673522,0.1369042954355257,0.2008398061562668,"Maso vepřové ostatní čerstvé,chlazené","Meat: of swine, n.e.c. in item no. 0203.1, fresh or chilled"
43,43,20321,212342485.0,84085631.0,ESP,0.3959906139367258,0.1508058829847673,0.1618554866876246,"Maso vepřové zmarazené,v celku,půlené","Meat: of swine, carcasses and half-carcasses, frozen"
44,44,20322,1351804094.0,674309229.0,ESP,0.4988217094421671,0.1363418189993404,0.2375370660850725,"Šunky,plece vepřové zmrazené,nevykostěné","Meat: of swine, hams, shoulders and cuts thereof, with bone in, frozen"
45,45,20329,14755913686.0,7317771481.0,ESP,0.4959212717503828,0.1170939135222547,0.2138167185620761,Maso vepřové ostatní zmrazené,"Meat: of swine, n.e.c. in item no. 0203.2, frozen"
46,46,20410,1436422394.0,527417596.0,FRA,0.3671744454855665,0.1865949531129729,0.2258166584348458,"Jehně čerstvé,chlazené,v celku,půlené","Meat: of sheep, lamb carcasses and half-carcasses, fresh or chilled"
47,47,20421,399808035.0,162330689.0,IRL,0.4060215773302305,0.0918575081232702,0.2761948626859843,"Maso skopové ost.čerstvé,chlaz,v celku,půlené","Meat: of sheep, carcasses and half-carcasses (excluding carcasses and half-carcasses of lamb), fresh or chilled"
48,48,20422,1238946977.0,242369209.0,IRL,0.1956251667741871,0.326283394743265,0.2112281251353635,"Maso skopové ost.čerstvé,chlazené,nevykostěné","Meat: of sheep (including lamb), cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled"
49,49,20423,461840850.00000006,101963498.0,IRL,0.2207762652437522,0.3146531833072405,0.3266303801918521,"Maso skopové ost.čerstvé,chlazené,vykostěné","Meat: of sheep (including lamb), boneless cuts, fresh or chilled"
50,50,20430,165454001.0,21375403.0,ESP,0.129192421282094,0.2275930974089362,0.1691470637474581,"Jehně zmrazené,v celku,půlené","Meat: of sheep, lamb carcasses and half-carcasses, frozen"
51,51,20441,244853644.0,15554629.0,ESP,0.0635262303876515,0.3561236543444389,0.3988937032998536,"Maso skopové ostatní,zmrazené,v celku,půlené","Meat: of sheep, carcasses and half-carcasses (excluding carcasses and half-carcasses of lamb), frozen"
52,52,20442,3163532584.9999995,188337029.0,NLD,0.0595337724330726,0.4027967221241167,0.1892377607428111,"Maso skopové ostatní,zmrazené,nevykostěné","Meat: of sheep (including lamb), cuts with bone in (excluding carcasses and half-carcasses), frozen"
53,53,20443,976520273.0,144347452.0,NLD,0.1478181825724369,0.3431350979236828,0.1945902183511462,"Maso skopové ostatní,zmrazené,vykostěné","Meat: of sheep (including lamb), boneless cuts, frozen"
54,54,20450,398301477.0,53341468.0,ESP,0.1339223454599441,0.2496696973650365,0.2163584875618258,Maso kozí,"Meat: of goats, fresh, chilled or frozen"
55,55,20500,417107842.0,219066859.0,BEL,0.5252043642948339,0.0944112057016122,0.1519487339322905,"Maso koňské,oslí,mezků,mul,čerst,chlaz,zmraz","Meat: of horses, asses, mules or hinnies, fresh, chilled or frozen"
56,56,20610,1186407871.0,307918769.0,NLD,0.2595387105283289,0.1924363873575826,0.1471798880256606,"Droby hovězí jedlé,čerstvé,chlazené","Offal, edible: of bovine animals, fresh or chilled"
57,57,20621,417269969.0,68527691.0,IRL,0.1642286675080612,0.1249949762595732,0.1374379040538693,Jazyky hovězí zmrazené,"Offal, edible: of bovine animals, tongues, frozen"
58,58,20622,252134492.0,49289743.0,NLD,0.1954898856123183,0.1602781047194422,0.1458431329988483,Játra hovězí zmrazená,"Offal, edible: of bovine animals, livers, frozen"
59,59,20629,3020654525.0,368118226.0,IRL,0.1218670400581476,0.08872020969336,0.1252978834191189,"Droby hovězí jedlé ostatní,zmrazené","Offal, edible: of bovine animals, (other than tongues and livers), frozen"
60,60,20630,813200657.0,592124440.0,DEU,0.7281406315932182,0.1275528381106716,0.1773759927616021,"Droby vepřové jedlé,čerstvé,chlazené","Offal, edible: of swine, fresh or chilled"
61,61,20641,64518453.0,44687974.0,ESP,0.6926386471169729,0.1196386861292284,0.212955946504266,Játra vepřová zmrazená,"Offal, edible: of swine, livers, frozen"
62,62,20649,3861881328.0,2211673746.0,ESP,0.5726933476605266,0.1310510387120936,0.2105665158803906,"Droby vepřové jedlé ostatní,zmrazené","Offal, edible: of swine, (other than livers), frozen"
63,63,20680,35065465.99999999,18521128.0,IRL,0.528187134316139,0.1771600097458599,0.2305744494587632,"Droby skopové,kozí,koňské ap jedlé čerst,chl","Offal, edible: of sheep, goats, horses, asses, mules or hinnies, fresh or chilled"
64,64,20690,223543091.0,33480330.0,ESP,0.1497712581955843,0.2300984989902713,0.1988583616476291,"Droby skopové,kozí,koňské ap jedlé zmrazené","Offal, edible: of sheep, goats, horses, asses, mules or hinnies, frozen"
65,65,20711,1246878430.0,776146186.0,POL,0.6224714192866421,0.0869739714229585,0.0991256453328418,"Maso ze slepic nedělené, čerstvé n.<br>chlazené","Meat and edible offal: of fowls of the species Gallus domesticus, not cut in pieces, fresh or chilled"
66,66,20712,3604173289.0,506081267.0,FRA,0.1404153536525474,0.3233346122038175,0.1763029079349906,"Maso ze slepic nedělené, zmrazené","Meat and edible offal: of fowls of the species Gallus domesticus, not cut in pieces, frozen"
67,67,20713,7520923773.0,6123718846.0,POL,0.8142242935613915,0.1371091223724906,0.1847975339781208,"Dělené maso a droby ze slepic,<br>čerstvé n.chl.","Meat and edible offal: of fowls of the species Gallus domesticus, cuts and offal, fresh or chilled"
68,68,20714,18036915232.0,3133906410.0,NLD,0.1737495780010106,0.1986850253715149,0.1830925972834609,"Dělené maso a droby ze slepic,<br>zmrazené","Meat and edible offal: of fowls of the species Gallus domesticus, cuts and offal, frozen"
69,69,20724,69416971.0,56126215.0,ITA,0.8085373676128853,0.1221593031004966,0.1434542672920441,"Maso z krůt nedělené, čerstvé n.<br>chlazené","Meat and edible offal: of turkeys, not cut in pieces, fresh or chilled"
70,70,20725,117367862.0,32014235.0,FRA,0.2727683239215859,0.2456342817515625,0.2232457729319234,"Maso z krůt a krocanů nedělené,<br>zmrazené","Meat and edible offal: of turkeys, not cut in pieces, frozen"
71,71,20726,1397420407.0,1191926927.0,POL,0.8529479897598203,0.165927498948261,0.202780663968465,"Dělené maso a droby z krůt,<br>čerstvé n. chlaz.","Meat and edible offal: of turkeys, cuts and offal, fresh or chilled"
72,72,20727,1128609312.0,615689835.0,POL,0.5455296429452108,0.1016600767611486,0.2017522951363914,Dělené maso a droby z krůt<br>zmrazené,"Meat and edible offal: of turkeys, cuts and offal, frozen"
73,73,20741,112461950.0,66350700.0,HUN,0.5899835455458491,0.2186506408461442,0.1773649034230991,"Maso z kachen, nedělené, čerstvé nebo<br>chlazené","Meat and edible offal: of ducks, not cut in pieces, fresh or chilled"
74,74,20742,292213563.0,215563387.0,HUN,0.7376912446736772,0.1257181746092925,0.2046663731408344,"Maso z kachen, nedělené, zmrazené","Meat and edible offal: of ducks, not cut in pieces, frozen"
75,75,20743,47789912.0,45737079.0,BGR,0.9570446373703304,0.2795924269791045,0.3047349851563245,"Tučná játra z kachen, čerstvá nebo<br>chlazená","Meat and edible offal: of ducks, fatty livers (foie gras), fresh or chilled"
76,76,20744,162163063.0,160687652.0,FRA,0.9909016827093357,0.2545415787177272,0.2591721626862892,"Maso z kachen ostatní, čerstvé nebo<br>chlazené","Meat and edible offal: of ducks, cuts and offal, excluding fatty livers, fresh or chilled"
77,77,20745,486214444.0,415685536.0,BGR,0.8549427955702608,0.1461773797552741,0.1937075904155399,"Maso z kachen ostatní, zmrazené","Meat and edible offal: of ducks, cuts and offal, excluding fatty livers, frozen"
78,78,20751,97176338.0,5798187.0,HUN,0.0596666546541401,0.8840956877938901,0.5377575406525741,"Maso z hus, nedělené, čerstvé nebo<br>chlazené","Meat and edible offal: of geese, not cut in pieces, fresh or chilled"
79,79,20752,44404597.0,44159672.0,POL,0.9944842422508644,0.4503568756208654,0.4553602270141856,"Maso z hus, nedělené, zmrazené","Meat and edible offal: of geese, not cut in pieces, frozen"
80,80,20753,11890779.0,11463250.0,HUN,0.9640453329424422,0.5000542815150878,0.5369332519326048,"Tučná játra z hus, čerstvá nebo<br>chlazená","Meat and edible offal: of geese, fatty livers (foie gras), fresh or chilled"
81,81,20754,12548902.0,10626511.0,POL,0.8468080314915202,0.3218657117159103,0.4219739633496731,"Maso z hus ostatní, čerstvé nebo<br>chlazené","Meat and edible offal: of geese, cuts and offal, excluding fatty livers, fresh or chilled"
82,82,20755,131618552.0,128296996.0,POL,0.9747637703839804,0.4247670701539328,0.4467971852550383,"Maso z hus ostatní, zmrazené","Meat and edible offal: of geese, cuts and offal, excluding fatty livers, frozen"
83,83,20760,56230068.0,41028751.0,FRA,0.7296585698598124,0.3087797506567743,0.4792102437959487,Maso z perliček,"Meat and edible offal: of guinea fowls, fresh, chilled or frozen"
84,84,20810,145650973.0,119163125.0,ESP,0.8181416336985267,0.1348900169641283,0.1683891560415498,"Maso,droby králičí,zaječí,čerst,chlaz,zmraz","Meat and edible meat offal: of rabbits or hares, fresh, chilled or frozen"
85,85,20830,118962.0,79096.0,CZE,0.6648845849935273,0.2977100658104551,0.6045758471046482,Maso primátů,"Meat and edible meat offal: of primates, fresh, chilled or frozen"
86,86,20840,29313964.0,4442762.0,DEU,0.1515578718729408,0.5666377674240114,0.5635217393196847,"Maso z velryb,delfínů,sviňuch,kapustňáků,dugungů,tuleňů,lvounů,mrožů","Meat and edible meat offal: of whales, dolphins and porpoises (mammals of the order Cetacea): of manatees and dugongs (mammals of the order Sirenia): of seals, sea lions and walruses (mammals of the suborder Pinnipedia), fresh, chilled or frozen"
87,87,20850,2352067.0,321608.0,NLD,0.1367342001737195,0.1832480845929492,0.6055411178218584,Maso z plazů (vč. hadů a<br>želv),"Meat and edible meat offal: of reptiles (including snakes and turtles), fresh, chilled or frozen"
88,88,20860,14174612.000000002,42528.0,NLD,0.0030002937646547,0.3269764497124976,0.5456008106959214,Maso z velbloudů a jiných velbloudovitých,"Meat and edible meat offal: of camels and other camelids (Camelidae), fresh, chilled or frozen"
89,89,20890,626517692.0,357091785.0,ESP,0.5699628112018263,0.0801857296532358,0.0932701031619351,"Maso a jedlé droby z holubů,<br>zvěřiny, sobů a jiných zvířat, čerstvé,<br>chlazené a zmrazené (kromě těch z<br>turů, prasat, ovc","Meat and edible meat offal: n.e.c. in chapter 2, fresh, chilled or frozen"
90,90,20910,829746933.0,645596493.0,ESP,0.7780643318147703,0.1118025482488843,0.1615516254700857,Vepřový tuk,"Fat: pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked"
91,91,20990,22581673.0,13734114.0,POL,0.6081973642962591,0.0753035888643415,0.1125181559628521,Vepřový tuk ostatní,"Fat: poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked"
92,92,21011,377548019.0,301643517.0,ESP,0.798954045101214,0.2578783903495411,0.3697601500215061,"Šunky,plece vepř.solené,sušené,uzené,nevykost","Meat: salted, in brine, dried or smoked, of swine, hams, shoulders and cuts thereof, with bone in"
93,93,21012,698572507.0,470702962.0,NLD,0.6738068808654103,0.1081453190474008,0.1316519864265324,"Bůčky prorostlé solené,v nálevu,sušené,uzené","Meat: salted, in brine, dried or smoked, of swine, bellies (streaky) and cuts thereof"
94,94,21019,2959880394.0,2782673075.0,ITA,0.940130243316852,0.1914252252280569,0.2154437466035418,"Maso,droby vepřové ost.solené,sušené,uzené","Meat: salted in brine, dried or smoked, of swine, n.e.c. in item no. 0210.1"
95,95,21020,362668513.0,187243134.0,ITA,0.5162927778072645,0.0898279141335061,0.2125033103227666,"Maso,droby hovězí solené,v nálevu,sušené,uzené","Meat: salted, in brine, dried or smoked, of bovine animals"
96,96,21091,3475637.0,1703476.0,SWE,0.4901190774525648,0.0992323393500907,0.1590158286621812,"Solené, uzené maso primátů","Meat and edible meat offal: salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, of primates"
97,97,21092,18317146.0,18198641.0,NLD,0.993530378586271,0.2111482801283662,0.2138892512112372,"Maso a jedlé droby,solené,sušené,uzené z velryb,delfínů,sviňuch,kapust","Meat and edible meat offal: salted, in brine, dried or smoked: edible flours, meals of meat or meat offal, of whales, dolphins, porpoises (of order Cetacea): manatees, dugongs (of order Sirenia): seals, sea lions, and walruses (of suborder Pinnipedia)"
98,98,21093,9721104.0,218191.0,ESP,0.0224450844266247,0.349504817486708,0.2780246634229241,"Solené, uzené maso z plazů","Meat and edible meat offal: salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, of reptiles (including snakes and turtles)"
99,99,21099,1136262072.0,375316287.0,NLD,0.3303078543661888,0.2510856264693715,0.4116252049905324,"Maso a jedlé droby, solené, ve<br>slaném nálevu, sušené nebo uzené, a<br>jedlé moučky a prášky z masa<br>nebo drobů (kromě hovězí","Meat and edible meat offal: salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, other than of primates, whales, dolphins, porpoises, manatees, dugongs, seals, sea lions, walruses, reptiles (including snakes and turtles)"
100,100,30111,287287113.0,35580728.0,CZE,0.1238507624948704,0.0783430017417767,0.2395135426507442,"Ryby sladkovodní okrasné, živé","Fish: live, ornamental, freshwater"
101,101,30119,74079249.0,16616862.0,NLD,0.2243119662295712,0.0587585532489782,0.1803880118984817,"Ryby okrasné ostatní, živé","Fish: live, ornamental, other than freshwater"
102,102,30191,120165823.0,108805565.0,FRA,0.9054618217028314,0.1459614691913833,0.1746727435449776,Pstruzi živí,"Fish: live, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)"
103,103,30192,853657958.0,35934571.0,FRA,0.0420948117020892,0.3049603551481846,0.3904253896136651,Úhoři živí,"Fish: live, eels (Anguilla spp.)"
104,104,30193,143941074.0,43620373.0,CZE,0.3030432647737504,0.4785044794470333,0.4426189350415344,"Kaprovití (Cyprinus spp., Carassius spp., Ctenopharyngodon<br>idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyng","Fish: live, carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)"
105,105,30194,159082614.0,35009576.0,FRA,0.220071666662455,0.1959535136096988,0.6232857411862001,"Tuňáci, živí","Fish: live, Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis)"
106,106,30195,264396.0,176302.0,GRC,0.6668103904748938,0.2199571321504146,0.4196296945069883,Tuňák australský živý,"Fish: live, southern bluefin tunas (Thunnus maccoyii)"
107,107,30199,1173867176.0,253406142.0,SWE,0.2158729259842597,0.1395555396900958,0.2120354712709966,"Ryby živé, ostatní","Fish: live, n.e.c. in heading 0301"
108,108,30211,903451803.0,237843155.0,SWE,0.2632604796517296,0.1838533428983625,0.1445766483292168,"Pstruzi čerství,chlazení,ne játra,jikry,mlíčí","Fish: fresh or chilled, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster), excluding fillets, fish meat of 0304, and edible fish offal of 0302.9"
109,109,30213,253864776.0,64127757.0,SWE,0.2526059660990542,0.1551073776304604,0.1693078232741619,"Losos, čerstvý nebo chlazený,ne: obecný","Fish: fresh or chilled, Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), not fillets, meat of 0304, and edible fish offal of 0302.9"
110,110,30214,15979521002.0,5323067566.0,SWE,0.3331180931727405,0.2969645583903461,0.5046230996715869,"Losos obecný, hlavatka podunajská, čerství nebo<br>chlazení","Fish: fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99"
111,111,30219,185039714.0,71443805.0,DNK,0.3860998455715296,0.1075623578395415,0.1542963465102523,"Ryby losos.ost.čerst,chla,ne játra,jikry,mlíčí","Fish: fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99"
112,112,30221,243683075.0,28470954.0,DNK,0.1168359928156684,0.3780176134453881,0.3189608058717227,"Platýs černý,obec,tichomoř,čerstvý,chl,ne játra,jikry,mlíčí","Fish: fresh or chilled, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99"
113,113,30222,63076208.0,40977284.0,NLD,0.6496472330739984,0.13187760042466,0.2336218496820496,"Platýs velký,čerstvý,chlazený,ne játra,jikry,mlíčí","Fish: fresh or chilled, plaice (Pleuronectes platessa), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99"
114,114,30223,220684620.0,173479158.0,NLD,0.7860953699446749,0.1302473665675468,0.1839845666697821,"Jarýzy(m.jazyky)čer,chla,ne játra,jikry,mlíčí","Fish: fresh or chilled, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99"
115,115,30224,139105522.0,130386895.0,ESP,0.9373236455703032,0.2212873481413068,0.250488568325143,"Pakambala velká (Psetta maxima), čerstvá nebo<br>chlazená","Fish: fresh or chilled, turbots (Psetta maxima, Scophthalmidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99"
116,116,30229,261812380.0,129135430.0,DNK,0.4932365306789541,0.06817253252613,0.1537338478065595,"Ryby platýs.ost.čerst,chl,ne játra,jikry,mlíčí","Fish: fresh or chilled, flat fish, n.e.c. in item no. 0302.2, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99"
117,117,30231,39713396.0,28875536.0,ESP,0.7270981308171177,0.111905518167714,0.1679931227236856,"Tuňáci bílí,kříd.čerst,chl,ne játra,jikry,mlíčí","Fish: fresh or chilled, albacore or longfinned tunas (Thunnus alalunga), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99"
118,118,30232,294319547.0,65763058.0,ESP,0.2234410139262684,0.0640899052730919,0.3798193790364998,"Tuňáci žlutopl,čerst,chl,ne játra,jikry,mlíčí","Fish: fresh or chilled, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99"
119,119,30233,15827851.0,5625438.0,ESP,0.3554138840452819,0.1375336835255044,0.2262527628344224,"Skipjack,tuňák pruhovaný,čerst,chl,ne játra,jikry,mlíčí","Fish: fresh or chilled, skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99"
120,120,30234,77367243.0,15793350.0,ESP,0.2041348429593129,0.0910165465264998,0.3106964200649736,Tuňák velkooký - čerstvý,"Fish: fresh or chilled, bigeye tunas (Thunnus obesus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99"
121,121,30235,302554706.0,166565380.0,ESP,0.5505297941060616,0.1697555245385086,0.3646840400082917,"Tuňák obecný a tuňak Pacific bluefin<br>tuna, čerství nebo chlazení","Fish: fresh or chilled, Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99"
